,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,age,address,postcode,state,country,property_valuation
98,18319,65,1842,2017-01-28,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,0116-05-22 00:00:00,Ephrayim,Beville,Male,89,1977-02-27,Accountant IV,Financial Services,Mass Customer,N,No,8.0,43,9649 Cascade Way,2250,NSW,Australia,8
99,19,54,2268,2017-04-06,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,0110-04-14 00:00:00,Wilhelmina,Gothup,Female,66,1965-10-07,Pharmacist,Health,Mass Customer,N,No,19.0,54,9574 David Lane,3218,VIC,Australia,8
100,9775,74,2268,2017-11-25,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,0101-05-24 00:00:00,Wilhelmina,Gothup,Female,66,1965-10-07,Pharmacist,Health,Mass Customer,N,No,19.0,54,9574 David Lane,3218,VIC,Australia,8
101,9997,43,2268,2017-02-06,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,0100-12-05 00:00:00,Wilhelmina,Gothup,Female,66,1965-10-07,Pharmacist,Health,Mass Customer,N,No,19.0,54,9574 David Lane,3218,VIC,Australia,8
102,13364,26,2268,2017-07-02,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,0094-05-27 00:00:00,Wilhelmina,Gothup,Female,66,1965-10-07,Pharmacist,Health,Mass Customer,N,No,19.0,54,9574 David Lane,3218,VIC,Australia,8
103,17143,80,2268,2017-04-07,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,0098-01-26 00:00:00,Wilhelmina,Gothup,Female,66,1965-10-07,Pharmacist,Health,Mass Customer,N,No,19.0,54,9574 David Lane,3218,VIC,Australia,8
104,17322,61,2268,2017-08-21,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,0116-06-18 00:00:00,Wilhelmina,Gothup,Female,66,1965-10-07,Pharmacist,Health,Mass Customer,N,No,19.0,54,9574 David Lane,3218,VIC,Australia,8
105,17662,59,2268,2017-02-17,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,0094-07-21 00:00:00,Wilhelmina,Gothup,Female,66,1965-10-07,Pharmacist,Health,Mass Customer,N,No,19.0,54,9574 David Lane,3218,VIC,Australia,8
106,18451,14,2268,2017-08-09,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,0104-08-06 00:00:00,Wilhelmina,Gothup,Female,66,1965-10-07,Pharmacist,Health,Mass Customer,N,No,19.0,54,9574 David Lane,3218,VIC,Australia,8
107,20,25,3002,2017-01-28,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,0103-03-24 00:00:00,Tracey,Verdun,Male,62,1956-12-06,Paralegal,Financial Services,Mass Customer,N,Yes,16.0,63,673 Comanche Parkway,2470,NSW,Australia,2
108,232,30,3002,2017-08-04,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,0100-07-21 00:00:00,Tracey,Verdun,Male,62,1956-12-06,Paralegal,Financial Services,Mass Customer,N,Yes,16.0,63,673 Comanche Parkway,2470,NSW,Australia,2
109,4243,69,3002,2017-01-06,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,0112-01-12 00:00:00,Tracey,Verdun,Male,62,1956-12-06,Paralegal,Financial Services,Mass Customer,N,Yes,16.0,63,673 Comanche Parkway,2470,NSW,Australia,2
110,4737,95,3002,2017-08-24,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,0105-01-17 00:00:00,Tracey,Verdun,Male,62,1956-12-06,Paralegal,Financial Services,Mass Customer,N,Yes,16.0,63,673 Comanche Parkway,2470,NSW,Australia,2
111,5295,77,3002,2017-09-15,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,0104-09-10 00:00:00,Tracey,Verdun,Male,62,1956-12-06,Paralegal,Financial Services,Mass Customer,N,Yes,16.0,63,673 Comanche Parkway,2470,NSW,Australia,2
112,5697,6,3002,2017-11-16,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,0105-08-19 00:00:00,Tracey,Verdun,Male,62,1956-12-06,Paralegal,Financial Services,Mass Customer,N,Yes,16.0,63,673 Comanche Parkway,2470,NSW,Australia,2
113,21,27,1582,2017-10-09,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,0100-06-24 00:00:00,Francesco,Wasson,Male,32,1978-01-14,Office Assistant III,Property,Mass Customer,N,No,4.0,42,85301 John Wall Road,2101,NSW,Australia,11
114,351,59,1582,2017-06-15,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,0094-07-21 00:00:00,Francesco,Wasson,Male,32,1978-01-14,Office Assistant III,Property,Mass Customer,N,No,4.0,42,85301 John Wall Road,2101,NSW,Australia,11
115,3358,79,1582,2017-06-21,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,0104-09-10 00:00:00,Francesco,Wasson,Male,32,1978-01-14,Office Assistant III,Property,Mass Customer,N,No,4.0,42,85301 John Wall Road,2101,NSW,Australia,11
116,6440,17,1582,2017-06-30,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,0097-11-10 00:00:00,Francesco,Wasson,Male,32,1978-01-14,Office Assistant III,Property,Mass Customer,N,No,4.0,42,85301 John Wall Road,2101,NSW,Australia,11
117,11239,59,1582,2017-11-05,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,0094-07-21 00:00:00,Francesco,Wasson,Male,32,1978-01-14,Office Assistant III,Property,Mass Customer,N,No,4.0,42,85301 John Wall Road,2101,NSW,Australia,11
118,22,37,595,2017-06-29,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,0100-07-21 00:00:00,Nikola,Jeanon,Male,72,1973-05-12,VP Marketing,Financial Services,Mass Customer,N,No,22.0,47,0278 Elka Place,4305,QLD,Australia,4
119,6634,2,595,2017-05-18,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,0113-12-04 00:00:00,Nikola,Jeanon,Male,72,1973-05-12,VP Marketing,Financial Services,Mass Customer,N,No,22.0,47,0278 Elka Place,4305,QLD,Australia,4
120,16365,1,595,2017-05-24,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,0117-11-16 00:00:00,Nikola,Jeanon,Male,72,1973-05-12,VP Marketing,Financial Services,Mass Customer,N,No,22.0,47,0278 Elka Place,4305,QLD,Australia,4
121,23,37,2001,2017-04-08,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,0116-05-22 00:00:00,Mada,Martinho,Female,21,1977-10-06,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3.0,42,3 Bonner Point,2800,NSW,Australia,4
122,992,1,2001,2017-05-25,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,0101-11-05 00:00:00,Mada,Martinho,Female,21,1977-10-06,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3.0,42,3 Bonner Point,2800,NSW,Australia,4
123,8421,64,2001,2017-09-02,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,0115-10-12 00:00:00,Mada,Martinho,Female,21,1977-10-06,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3.0,42,3 Bonner Point,2800,NSW,Australia,4
124,13013,16,2001,2017-05-11,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,0098-05-11 00:00:00,Mada,Martinho,Female,21,1977-10-06,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3.0,42,3 Bonner Point,2800,NSW,Australia,4
125,14091,35,2001,2017-06-10,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,0104-03-19 00:00:00,Mada,Martinho,Female,21,1977-10-06,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3.0,42,3 Bonner Point,2800,NSW,Australia,4
126,14220,77,2001,2017-10-05,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,0095-08-11 00:00:00,Mada,Martinho,Female,21,1977-10-06,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3.0,42,3 Bonner Point,2800,NSW,Australia,4
127,16554,62,2001,2017-01-10,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,0115-03-05 00:00:00,Mada,Martinho,Female,21,1977-10-06,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3.0,42,3 Bonner Point,2800,NSW,Australia,4
128,18120,58,2001,2017-05-21,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,0095-08-11 00:00:00,Mada,Martinho,Female,21,1977-10-06,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3.0,42,3 Bonner Point,2800,NSW,Australia,4
129,24,82,515,2017-10-18,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,0117-02-05 00:00:00,Winna,Verny,Female,55,1989-09-04,Help Desk Operator,IT,High Net Worth,N,No,8.0,30,12845 Paget Lane,2026,NSW,Australia,12
130,5143,11,515,2017-03-19,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,0111-05-07 00:00:00,Winna,Verny,Female,55,1989-09-04,Help Desk Operator,IT,High Net Worth,N,No,8.0,30,12845 Paget Lane,2026,NSW,Australia,12
131,5281,34,515,2017-01-10,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,0105-08-19 00:00:00,Winna,Verny,Female,55,1989-09-04,Help Desk Operator,IT,High Net Worth,N,No,8.0,30,12845 Paget Lane,2026,NSW,Australia,12
132,6812,0,515,2017-04-24,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,0104-09-11 00:00:00,Winna,Verny,Female,55,1989-09-04,Help Desk Operator,IT,High Net Worth,N,No,8.0,30,12845 Paget Lane,2026,NSW,Australia,12
133,7667,72,515,2017-12-16,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,0116-10-19 00:00:00,Winna,Verny,Female,55,1989-09-04,Help Desk Operator,IT,High Net Worth,N,No,8.0,30,12845 Paget Lane,2026,NSW,Australia,12
134,11262,38,515,2017-07-19,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,0113-09-17 00:00:00,Winna,Verny,Female,55,1989-09-04,Help Desk Operator,IT,High Net Worth,N,No,8.0,30,12845 Paget Lane,2026,NSW,Australia,12
135,14006,14,515,2017-12-03,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,0096-10-24 00:00:00,Winna,Verny,Female,55,1989-09-04,Help Desk Operator,IT,High Net Worth,N,No,8.0,30,12845 Paget Lane,2026,NSW,Australia,12
136,16357,67,515,2017-06-12,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,0097-04-06 00:00:00,Winna,Verny,Female,55,1989-09-04,Help Desk Operator,IT,High Net Worth,N,No,8.0,30,12845 Paget Lane,2026,NSW,Australia,12
137,27,64,2666,2017-04-11,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,0113-05-20 00:00:00,Lyle,Eager,Male,2,1971-02-16,Occupational Therapist,Health,Mass Customer,N,No,9.0,49,0 Knutson Crossing,2151,NSW,Australia,8
138,2725,67,2666,2017-02-18,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,0106-10-24 00:00:00,Lyle,Eager,Male,2,1971-02-16,Occupational Therapist,Health,Mass Customer,N,No,9.0,49,0 Knutson Crossing,2151,NSW,Australia,8
139,3733,60,2666,2017-03-17,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,0112-08-25 00:00:00,Lyle,Eager,Male,2,1971-02-16,Occupational Therapist,Health,Mass Customer,N,No,9.0,49,0 Knutson Crossing,2151,NSW,Australia,8
140,4763,67,2666,2017-04-18,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,0106-10-24 00:00:00,Lyle,Eager,Male,2,1971-02-16,Occupational Therapist,Health,Mass Customer,N,No,9.0,49,0 Knutson Crossing,2151,NSW,Australia,8
141,28,19,76,2017-12-23,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,0117-07-11 00:00:00,Rea,Hasser,Female,20,1978-01-23,Statistician II,Retail,High Net Worth,N,Yes,18.0,42,439 Ridgeway Court,4213,QLD,Australia,9
142,8151,53,76,2017-05-19,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,0108-08-05 00:00:00,Rea,Hasser,Female,20,1978-01-23,Statistician II,Retail,High Net Worth,N,Yes,18.0,42,439 Ridgeway Court,4213,QLD,Australia,9
143,8779,58,76,2017-11-13,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,0116-10-19 00:00:00,Rea,Hasser,Female,20,1978-01-23,Statistician II,Retail,High Net Worth,N,Yes,18.0,42,439 Ridgeway Court,4213,QLD,Australia,9
144,11522,22,76,2017-12-29,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,0097-04-06 00:00:00,Rea,Hasser,Female,20,1978-01-23,Statistician II,Retail,High Net Worth,N,Yes,18.0,42,439 Ridgeway Court,4213,QLD,Australia,9
145,12392,53,76,2017-03-21,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,0110-03-10 00:00:00,Rea,Hasser,Female,20,1978-01-23,Statistician II,Retail,High Net Worth,N,Yes,18.0,42,439 Ridgeway Court,4213,QLD,Australia,9
146,14888,0,76,2017-03-25,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,0104-03-19 00:00:00,Rea,Hasser,Female,20,1978-01-23,Statistician II,Retail,High Net Worth,N,Yes,18.0,42,439 Ridgeway Court,4213,QLD,Australia,9
147,18065,1,76,2017-12-17,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,0098-01-26 00:00:00,Rea,Hasser,Female,20,1978-01-23,Statistician II,Retail,High Net Worth,N,Yes,18.0,42,439 Ridgeway Court,4213,QLD,Australia,9
148,18265,0,76,2017-08-08,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,0113-12-04 00:00:00,Rea,Hasser,Female,20,1978-01-23,Statistician II,Retail,High Net Worth,N,Yes,18.0,42,439 Ridgeway Court,4213,QLD,Australia,9
149,29,72,3368,2017-10-13,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,0117-12-08 00:00:00,Tanya,Boddis,Female,7,1967-07-17,Technical Writer,Financial Services,Affluent Customer,N,No,16.0,52,2 Roxbury Place,2564,NSW,Australia,8
150,8367,65,3368,2017-12-01,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,0116-05-22 00:00:00,Tanya,Boddis,Female,7,1967-07-17,Technical Writer,Financial Services,Affluent Customer,N,No,16.0,52,2 Roxbury Place,2564,NSW,Australia,8
151,9341,28,3368,2017-11-17,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,0092-08-05 00:00:00,Tanya,Boddis,Female,7,1967-07-17,Technical Writer,Financial Services,Affluent Customer,N,No,16.0,52,2 Roxbury Place,2564,NSW,Australia,8
152,11721,70,3368,2017-01-20,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,0116-04-12 00:00:00,Tanya,Boddis,Female,7,1967-07-17,Technical Writer,Financial Services,Affluent Customer,N,No,16.0,52,2 Roxbury Place,2564,NSW,Australia,8
153,17702,3,3368,2017-10-04,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,0113-09-17 00:00:00,Tanya,Boddis,Female,7,1967-07-17,Technical Writer,Financial Services,Affluent Customer,N,No,16.0,52,2 Roxbury Place,2564,NSW,Australia,8
154,30,91,1173,2017-03-15,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,0115-10-12 00:00:00,Gertie,Chaim,Female,58,1978-03-02,Statistician IV,Retail,High Net Worth,N,No,16.0,42,71 Cherokee Hill,2127,NSW,Australia,7
155,1065,0,1173,2017-09-01,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,0104-02-09 00:00:00,Gertie,Chaim,Female,58,1978-03-02,Statistician IV,Retail,High Net Worth,N,No,16.0,42,71 Cherokee Hill,2127,NSW,Australia,7
156,12039,76,1173,2017-09-13,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,0103-10-12 00:00:00,Gertie,Chaim,Female,58,1978-03-02,Statistician IV,Retail,High Net Worth,N,No,16.0,42,71 Cherokee Hill,2127,NSW,Australia,7
157,32,1,3214,2017-02-18,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,0117-11-16 00:00:00,Cindelyn,Balas,Female,2,1993-01-21,Software Engineer III,Financial Services,Mass Customer,N,Yes,9.0,27,050 Monterey Street,4869,QLD,Australia,3
158,1322,3,3214,2017-10-23,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,0105-09-30 00:00:00,Cindelyn,Balas,Female,2,1993-01-21,Software Engineer III,Financial Services,Mass Customer,N,Yes,9.0,27,050 Monterey Street,4869,QLD,Australia,3
159,6617,90,3214,2017-02-22,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,0105-01-17 00:00:00,Cindelyn,Balas,Female,2,1993-01-21,Software Engineer III,Financial Services,Mass Customer,N,Yes,9.0,27,050 Monterey Street,4869,QLD,Australia,3
160,14738,7,3214,2017-04-25,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,0105-08-19 00:00:00,Cindelyn,Balas,Female,2,1993-01-21,Software Engineer III,Financial Services,Mass Customer,N,Yes,9.0,27,050 Monterey Street,4869,QLD,Australia,3
161,34,99,2003,2017-02-28,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,0107-10-03 00:00:00,Lilli,Hargey,Female,80,1962-06-21,Statistician III,Manufacturing,High Net Worth,N,Yes,8.0,58,064 Fallview Terrace,4500,QLD,Australia,7
162,8397,0,2003,2017-05-25,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,0104-01-07 00:00:00,Lilli,Hargey,Female,80,1962-06-21,Statistician III,Manufacturing,High Net Worth,N,Yes,8.0,58,064 Fallview Terrace,4500,QLD,Australia,7
163,35,0,2171,2017-08-20,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,0106-10-24 00:00:00,Laryssa,Maes,Female,21,1970-02-10,Pharmacist,Health,High Net Worth,N,No,10.0,50,6 Tennyson Place,2138,NSW,Australia,9
164,12765,0,2171,2017-11-26,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,0104-09-11 00:00:00,Laryssa,Maes,Female,21,1970-02-10,Pharmacist,Health,High Net Worth,N,No,10.0,50,6 Tennyson Place,2138,NSW,Australia,9
165,16082,91,2171,2017-04-27,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,0115-10-12 00:00:00,Laryssa,Maes,Female,21,1970-02-10,Pharmacist,Health,High Net Worth,N,No,10.0,50,6 Tennyson Place,2138,NSW,Australia,9
166,17023,0,2171,2017-03-30,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,0094-07-16 00:00:00,Laryssa,Maes,Female,21,1970-02-10,Pharmacist,Health,High Net Worth,N,No,10.0,50,6 Tennyson Place,2138,NSW,Australia,9
167,18395,58,2171,2017-03-19,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,0102-11-27 00:00:00,Laryssa,Maes,Female,21,1970-02-10,Pharmacist,Health,High Net Worth,N,No,10.0,50,6 Tennyson Place,2138,NSW,Australia,9
168,18758,35,2171,2017-05-26,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,0117-11-16 00:00:00,Laryssa,Maes,Female,21,1970-02-10,Pharmacist,Health,High Net Worth,N,No,10.0,50,6 Tennyson Place,2138,NSW,Australia,9
169,36,92,3356,2017-07-07,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,0104-09-11 00:00:00,Dill,Bampford,Male,47,1959-03-23,Safety Technician II,Financial Services,Mass Customer,N,Yes,6.0,61,73 Burrows Court,3121,VIC,Australia,8
170,210,63,3356,2017-04-12,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,0093-10-03 00:00:00,Dill,Bampford,Male,47,1959-03-23,Safety Technician II,Financial Services,Mass Customer,N,Yes,6.0,61,73 Burrows Court,3121,VIC,Australia,8
171,422,11,3356,2017-08-26,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,0097-11-10 00:00:00,Dill,Bampford,Male,47,1959-03-23,Safety Technician II,Financial Services,Mass Customer,N,Yes,6.0,61,73 Burrows Court,3121,VIC,Australia,8
172,12614,95,3356,2017-04-27,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,0103-10-12 00:00:00,Dill,Bampford,Male,47,1959-03-23,Safety Technician II,Financial Services,Mass Customer,N,Yes,6.0,61,73 Burrows Court,3121,VIC,Australia,8
173,19139,25,3356,2017-12-26,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,0103-03-24 00:00:00,Dill,Bampford,Male,47,1959-03-23,Safety Technician II,Financial Services,Mass Customer,N,Yes,6.0,61,73 Burrows Court,3121,VIC,Australia,8
174,37,14,1040,2017-01-09,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,0096-10-24 00:00:00,Jacenta,Wedlock,Female,78,1975-03-04,Food Chemist,Health,High Net Worth,N,No,9.0,45,27135 Melvin Plaza,4556,QLD,Australia,8
175,9429,41,1040,2017-03-15,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,0106-12-09 00:00:00,Jacenta,Wedlock,Female,78,1975-03-04,Food Chemist,Health,High Net Worth,N,No,9.0,45,27135 Melvin Plaza,4556,QLD,Australia,8
176,11028,0,1040,2017-07-22,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,0105-12-20 00:00:00,Jacenta,Wedlock,Female,78,1975-03-04,Food Chemist,Health,High Net Worth,N,No,9.0,45,27135 Melvin Plaza,4556,QLD,Australia,8
177,14568,45,1040,2017-05-24,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,0105-09-30 00:00:00,Jacenta,Wedlock,Female,78,1975-03-04,Food Chemist,Health,High Net Worth,N,No,9.0,45,27135 Melvin Plaza,4556,QLD,Australia,8
178,38,2,2916,2017-12-06,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,0092-11-07 00:00:00,Lauren,Adolfson,Male,23,1969-08-03,Product Engineer,Manufacturing,Affluent Customer,N,Yes,9.0,50,2 Blue Bill Park Lane,4220,QLD,Australia,8
179,2153,38,2916,2017-12-04,0.0,Cancelled,Solex,Standard,medium,medium,1577.53,826.51,0107-02-04 00:00:00,Lauren,Adolfson,Male,23,1969-08-03,Product Engineer,Manufacturing,Affluent Customer,N,Yes,9.0,50,2 Blue Bill Park Lane,4220,QLD,Australia,8
180,3632,27,2916,2017-06-21,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,0104-03-19 00:00:00,Lauren,Adolfson,Male,23,1969-08-03,Product Engineer,Manufacturing,Affluent Customer,N,Yes,9.0,50,2 Blue Bill Park Lane,4220,QLD,Australia,8
181,9982,92,2916,2017-05-22,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,0104-01-07 00:00:00,Lauren,Adolfson,Male,23,1969-08-03,Product Engineer,Manufacturing,Affluent Customer,N,Yes,9.0,50,2 Blue Bill Park Lane,4220,QLD,Australia,8
182,11596,12,2916,2017-03-05,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,0106-12-09 00:00:00,Lauren,Adolfson,Male,23,1969-08-03,Product Engineer,Manufacturing,Affluent Customer,N,Yes,9.0,50,2 Blue Bill Park Lane,4220,QLD,Australia,8
183,12194,8,2916,2017-03-11,1.0,Cancelled,Solex,Road,medium,small,1703.52,1516.13,0106-12-09 00:00:00,Lauren,Adolfson,Male,23,1969-08-03,Product Engineer,Manufacturing,Affluent Customer,N,Yes,9.0,50,2 Blue Bill Park Lane,4220,QLD,Australia,8
184,12642,60,2916,2017-11-12,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,0111-11-07 00:00:00,Lauren,Adolfson,Male,23,1969-08-03,Product Engineer,Manufacturing,Affluent Customer,N,Yes,9.0,50,2 Blue Bill Park Lane,4220,QLD,Australia,8
185,39,12,427,2017-09-12,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,0106-12-09 00:00:00,Giusto,Torbett,Male,77,1996-12-19,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,2.0,23,1 Carey Pass,2065,NSW,Australia,11
186,3305,46,427,2017-07-06,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,0102-11-27 00:00:00,Giusto,Torbett,Male,77,1996-12-19,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,2.0,23,1 Carey Pass,2065,NSW,Australia,11
187,4611,92,427,2017-06-04,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,0101-11-05 00:00:00,Giusto,Torbett,Male,77,1996-12-19,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,2.0,23,1 Carey Pass,2065,NSW,Australia,11
